id	name	kind
Biological Process::GO:0002685	regulation of leukocyte migration	Biological Process
Biological Process::GO:0002686	negative regulation of leukocyte migration	Biological Process
Biological Process::GO:0002687	positive regulation of leukocyte migration	Biological Process
Biological Process::GO:0002688	regulation of leukocyte chemotaxis	Biological Process
Biological Process::GO:0002689	negative regulation of leukocyte chemotaxis	Biological Process
Biological Process::GO:0002690	positive regulation of leukocyte chemotaxis	Biological Process
Biological Process::GO:0002691	regulation of cellular extravasation	Biological Process
Biological Process::GO:0002692	negative regulation of cellular extravasation	Biological Process
Biological Process::GO:0002693	positive regulation of cellular extravasation	Biological Process
Biological Process::GO:0002694	regulation of leukocyte activation	Biological Process
Biological Process::GO:0002695	negative regulation of leukocyte activation	Biological Process
Biological Process::GO:0002696	positive regulation of leukocyte activation	Biological Process
Biological Process::GO:0002697	regulation of immune effector process	Biological Process
Biological Process::GO:0002698	negative regulation of immune effector process	Biological Process
Biological Process::GO:0002699	positive regulation of immune effector process	Biological Process
Biological Process::GO:0002700	regulation of production of molecular mediator of immune response	Biological Process
Biological Process::GO:0002701	negative regulation of production of molecular mediator of immune response	Biological Process
Biological Process::GO:0002702	positive regulation of production of molecular mediator of immune response	Biological Process
Biological Process::GO:0002703	regulation of leukocyte mediated immunity	Biological Process
Biological Process::GO:0002704	negative regulation of leukocyte mediated immunity	Biological Process
Biological Process::GO:0002705	positive regulation of leukocyte mediated immunity	Biological Process
Biological Process::GO:0002706	regulation of lymphocyte mediated immunity	Biological Process
Biological Process::GO:0002707	negative regulation of lymphocyte mediated immunity	Biological Process
Biological Process::GO:0002708	positive regulation of lymphocyte mediated immunity	Biological Process
Biological Process::GO:0002709	regulation of T cell mediated immunity	Biological Process
Biological Process::GO:0002710	negative regulation of T cell mediated immunity	Biological Process
Biological Process::GO:0002711	positive regulation of T cell mediated immunity	Biological Process
Biological Process::GO:0002712	regulation of B cell mediated immunity	Biological Process
Biological Process::GO:0002713	negative regulation of B cell mediated immunity	Biological Process
Biological Process::GO:0002714	positive regulation of B cell mediated immunity	Biological Process
Biological Process::GO:0002715	regulation of natural killer cell mediated immunity	Biological Process
Biological Process::GO:0002716	negative regulation of natural killer cell mediated immunity	Biological Process
Biological Process::GO:0002717	positive regulation of natural killer cell mediated immunity	Biological Process
Biological Process::GO:0002718	regulation of cytokine production involved in immune response	Biological Process
Biological Process::GO:0002719	negative regulation of cytokine production involved in immune response	Biological Process
Biological Process::GO:0002720	positive regulation of cytokine production involved in immune response	Biological Process
Biological Process::GO:0002724	regulation of T cell cytokine production	Biological Process
Biological Process::GO:0002725	negative regulation of T cell cytokine production	Biological Process
Biological Process::GO:0002726	positive regulation of T cell cytokine production	Biological Process
Biological Process::GO:0002727	regulation of natural killer cell cytokine production	Biological Process
Biological Process::GO:0002728	negative regulation of natural killer cell cytokine production	Biological Process
Biological Process::GO:0002729	positive regulation of natural killer cell cytokine production	Biological Process
Biological Process::GO:0002730	regulation of dendritic cell cytokine production	Biological Process
Biological Process::GO:0002731	negative regulation of dendritic cell cytokine production	Biological Process
Biological Process::GO:0002732	positive regulation of dendritic cell cytokine production	Biological Process
Biological Process::GO:0002733	regulation of myeloid dendritic cell cytokine production	Biological Process
Biological Process::GO:0002735	positive regulation of myeloid dendritic cell cytokine production	Biological Process
Biological Process::GO:0002752	cell surface pattern recognition receptor signaling pathway	Biological Process
Biological Process::GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	Biological Process
Biological Process::GO:0002755	MyD88-dependent toll-like receptor signaling pathway	Biological Process
Biological Process::GO:0002756	MyD88-independent toll-like receptor signaling pathway	Biological Process
Biological Process::GO:0002757	immune response-activating signaling pathway	Biological Process
Biological Process::GO:0002758	innate immune response-activating signaling pathway	Biological Process
Biological Process::GO:0002759	regulation of antimicrobial humoral response	Biological Process
Biological Process::GO:0002760	positive regulation of antimicrobial humoral response	Biological Process
Biological Process::GO:0002761	regulation of myeloid leukocyte differentiation	Biological Process
Biological Process::GO:0002762	negative regulation of myeloid leukocyte differentiation	Biological Process
